MMSI;Time;SOG;Longitude;Latitude;COG
117;19900106_100733;0;-43.17103333;-22.90313333;254
112;19900106_100748;1.4;-43.14725;-22.87928333;49.6
106;19900106_100802;12.1;-43.09175;-23.01273333;320.4
112;19900106_100812;1.4;-43.14723333;-22.87926667;51.3
103;19900106_100833;9.8;-43.15358333;-22.89768333;268.8
112;19900106_100858;1.4;-43.14723333;-22.87926667;54.2
107;19900106_100909;5.3;-43.11433333;-22.91935;118.6
112;19900106_110428;1.4;-43.1472;-22.87926667;55.5
117;19900106_110547;0;-43.17103333;-22.90311667;261.6
103;19900106_110553;9.3;-43.1539;-22.89768333;269
112;19900106_110756;1.3;-43.14718333;-22.87925;56.6
107;19900106_110854;5.7;-43.11425;-22.91941667;119.3
112;19900106_111317;1.3;-43.14716667;-22.87925;59.7
103;19900106_111356;9.1;-43.15416667;-22.8977;269.1
117;19900106_111652;0;-43.17101667;-22.90311667;253.8
112;19900106_111719;1.3;-43.14715;-22.87923333;60.9
107;19900106_111728;5.9;-43.11405;-22.9195;116
106;19900106_111739;12.2;-43.09258333;-23.012;316.2
103;19900106_112056;9;-43.15443333;-22.8977;268.4
112;19900106_113653;1.3;-43.14713333;-22.87923333;62.9
112;19900106_113847;1.2;-43.14711667;-22.87923333;64.5
103;19900106_114004;8.6;-43.1547;-22.8977;268.9
112;19900106_114108;1.2;-43.1471;-22.87923333;66.4
117;19900106_114128;0;-43.17101667;-22.90311667;253.5
106;19900106_114129;11.8;-43.09303333;-23.01161667;312.2
103;19900106_114346;8.2;-43.15488333;-22.8977;269.3
105;19900106_114358;0;-43.1698;-22.91731667;118.6
112;19900106_114412;1.2;-43.14705;-22.87923333;68.9
117;19900106_163113;0;-43.17101667;-22.90311667;253
106;19900106_163200;12.2;-43.09341667;-23.01125;311.1
103;19900106_163240;7.3;-43.15513333;-22.8977;267.9
112;19900106_181148;1.1;-43.147;-22.87921667;74.4
103;19900106_181157;7.1;-43.1553;-22.89771667;267.2
117;19900106_181353;0.4;-43.17101667;-22.90311667;284.7
107;19900106_181356;6.1;-43.11323333;-22.91991667;118.1
106;19900106_181409;12;-43.09385;-23.01086667;318.1
103;19900106_190917;6.6;-43.15553333;-22.89773333;268.2
107;19900106_191210;6.2;-43.11306667;-22.92;117.7
112;19900106_191254;1.1;-43.14695;-22.87921667;78.7
103;19900106_191313;6.4;-43.15571667;-22.89773333;268.9
117;19900106_191354;1.6;-43.17096667;-22.90311667;358.4
106;19900106_191436;12;-43.09428333;-23.01051667;314
103;19900106_191610;6.2;-43.15586667;-22.89773333;270.2
112;19900106_191745;1;-43.1469;-22.8792;83.4
107;19900106_191915;6.4;-43.11271667;-22.92016667;118.7
117;19900106_194241;3.4;-43.17083333;-22.90308333;81.9
103;19900106_194335;5.9;-43.15606667;-22.89773333;270.4
106;19900106_194403;12;-43.09475;-23.01008333;315.4
112;19900106_194612;1;-43.14688333;-22.87921667;86.1
103;19900106_194622;5.7;-43.15623333;-22.89773333;270.9
117;19900106_194647;4.1;-43.17066667;-22.90308333;85.1
106;19900106_194659;11.8;-43.09518333;-23.00968333;317.8
103;19900106_194735;5.4;-43.1564;-22.89773333;270.7
112;19900106_194841;1;-43.14683333;-22.87923333;88.6
107;19900106_194855;6.1;-43.11221667;-22.92043333;121
103;19900106_194941;5.2;-43.15655;-22.89773333;271.4
117;19900106_195003;4.3;-43.1704;-22.90306667;91.8
106;19900106_195011;12.1;-43.0956;-23.0093;323.5
104;19900106_195132;0.1;-43.14901667;-22.88988333;54.1
103;19900106_195204;5.1;-43.15666667;-22.89773333;271.6
112;19900106_195415;0.9;-43.14676667;-22.87923333;91.8
101;19900106_205002;0.1;-43.16013333;-22.87855;196
107;19900106_205139;6.1;-43.11183333;-22.92065;120.9
106;19900106_205157;11.8;-43.09606667;-23.00895;314.5
117;19900106_205202;1.8;-43.17023333;-22.90308333;91.6
103;19900106_205352;5;-43.15685;-22.89773333;271.4
107;19900106_205514;6.4;-43.11175;-22.9207;121.3
103;19900106_212317;4.9;-43.15698333;-22.89773333;270.6
112;19900106_212332;0.9;-43.14671667;-22.87923333;94.3
117;19900106_212504;0.5;-43.1702;-22.90308333;80
106;19900106_212856;12.1;-43.09653333;-23.00851667;313.2
103;19900106_213042;4.9;-43.15713333;-22.89773333;269.5
107;19900106_222929;6.2;-43.11143333;-22.92086667;120.9
112;19900106_223028;0.8;-43.14666667;-22.8792;96.8
102;19900106_223329;0;-43.17398333;-22.86268333;217.5
103;19900107_035642;4.9;-43.15728333;-22.89775;269.5
107;19900107_040043;6.1;-43.11133333;-22.92091667;121
117;19900107_040113;1.7;-43.1702;-22.90301667;42.4
106;19900107_040133;11.7;-43.09693333;-23.00821667;306.8
103;19900107_050003;4.8;-43.1574;-22.89775;269.2
112;19900107_050149;0.8;-43.14663333;-22.87921667;101.6
107;19900107_050310;6.3;-43.1111;-22.92105;118.9
117;19900107_053528;2.8;-43.17015;-22.90291667;35.6
103;19900107_053645;4.9;-43.15758333;-22.89775;269.2
106;19900107_063432;12.2;-43.09736667;-23.00783333;303.9
107;19900107_063656;6.1;-43.11098333;-22.9211;119
112;19900107_063816;0.7;-43.1466;-22.87923333;106.2
103;19900107_063827;4.8;-43.15771667;-22.89776667;268.6
117;19900107_063932;7.7;-43.16996667;-22.90278333;60.1
106;19900107_063948;11.9;-43.09771667;-23.00748333;316.3
103;19900107_064031;4.8;-43.15786667;-22.89775;269.1
103;19900107_064144;4.8;-43.15795;-22.89775;269.1
112;19900107_064147;0.7;-43.14656667;-22.87925;107.2
103;19900107_071244;4.9;-43.15801667;-22.89775;269.1
107;19900107_071301;6.6;-43.11055;-22.92131667;119
117;19900107_071446;13.3;-43.16935;-22.90256667;74.5
106;19900107_075228;11.9;-43.09815;-23.00711667;315.1
103;19900107_075441;4.9;-43.15816667;-22.89776667;268.9
112;19900107_075505;0.7;-43.14653333;-22.87925;108.1
103;19900107_075518;4.9;-43.15821667;-22.89776667;268.9
107;19900107_075629;6.3;-43.11021667;-22.92148333;118.4
106;19900107_075633;12;-43.09858333;-23.00673333;314.2
117;19900107_075642;13.7;-43.16866667;-22.90241667;78.9
103;19900107_075659;4.9;-43.15831667;-22.89776667;269.2
108;19900107_075728;0;-43.13048333;-22.86316667;283.6
103;19900107_075902;4.9;-43.15846667;-22.89776667;269.4
112;19900107_075907;0.6;-43.1465;-22.87926667;111.4
117;19900107_080008;14.1;-43.16805;-22.9023;77.5
107;19900107_080031;6.5;-43.10996667;-22.92161667;118.3
106;19900107_080205;11.6;-43.09906667;-23.00631667;315.8
103;19900107_080245;4.9;-43.1586;-22.89775;270.6
112;19900107_080417;0.6;-43.14648333;-22.87928333;112.8
103;19900107_081406;4.8;-43.15868333;-22.89775;270.7
103;19900107_081543;4.8;-43.15873333;-22.89775;270.7
107;19900107_081616;6.4;-43.10966667;-22.92175;117.1
117;19900107_081641;14.3;-43.16735;-22.90216667;79.5
106;19900107_081653;11.9;-43.09948333;-23.00593333;314.5
117;19900107_081730;14.5;-43.1672;-22.90213333;79.7
103;19900107_084713;4.6;-43.15885;-22.89775;270
112;19900107_084841;0.5;-43.14646667;-22.87928333;110
103;19900107_084909;4.4;-43.15891667;-22.89775;268.9
117;19900107_085006;14.5;-43.16676667;-22.90206667;81.6
117;19900107_094442;14.6;-43.16663333;-22.90205;82.4
103;19900107_094515;4.4;-43.159;-22.89775;268.7
117;19900107_102512;14.5;-43.16633333;-22.90201667;82.2
112;19900107_102705;0.4;-43.14643333;-22.87926667;106.2
103;19900107_102712;4;-43.15911667;-22.89775;267.9
117;19900107_111423;14.5;-43.16596667;-22.90196667;82.2
117;19900107_111442;14.5;-43.16596667;-22.90196667;82.2
107;19900107_111442;6.3;-43.1091;-22.92201667;116.5
106;19900107_111522;11.8;-43.10036667;-23.00521667;309.4
112;19900107_112009;0.4;-43.14641667;-22.87926667;104.6
117;19900107_112028;14.2;-43.16546667;-22.9019;83.3
117;19900107_112254;13.8;-43.16511667;-22.90186667;82.9
117;19900107_112404;13.8;-43.16511667;-22.90186667;82.9
106;19900107_112613;11.7;-43.1008;-23.00485;301
105;19900107_184605;0;-43.1698;-22.91731667;118.6
112;19900107_185223;0.3;-43.1464;-22.87928333;95.6
103;19900107_185323;3.7;-43.15951667;-22.89776667;265
117;19900107_191050;13.4;-43.16463333;-22.90181667;83.5
107;19900107_191959;6.2;-43.10848333;-22.9223;115.5
117;19900107_192008;13.3;-43.16443333;-22.9018;84
106;19900107_192032;11.5;-43.1012;-23.00446667;306.8
117;19900107_192205;13.3;-43.16423333;-22.90178333;84.8
103;19900107_192319;3.3;-43.15968333;-22.89778333;263
112;19900107_192335;0.3;-43.1464;-22.87928333;88.7
117;19900107_192423;13.6;-43.16383333;-22.90176667;85.4
107;19900107_192447;6.4;-43.10821667;-22.92241667;115.5
106;19900107_192600;11.4;-43.1016;-23.00411667;310.1
117;19900107_192853;13.9;-43.1635;-22.90173333;86.6
112;19900107_192918;0.3;-43.14638333;-22.87928333;82
103;19900107_193019;2.8;-43.15981667;-22.89781667;260.1
117;19900107_193154;14.3;-43.16313333;-22.90173333;87.3
106;19900107_193158;11.6;-43.10203333;-23.00375;315.5
117;19900107_193218;14.4;-43.163;-22.90171667;89.1
112;19900107_203329;0.3;-43.14638333;-22.87928333;72.1
103;19900107_203525;2.4;-43.15995;-22.89783333;257.8
117;19900107_203625;14.9;-43.16256667;-22.90171667;91.2
106;19900107_205846;11.3;-43.10246667;-23.0034;314.7
117;19900107_210026;15.3;-43.16211667;-22.90171667;91.6
112;19900107_210138;0.2;-43.14636667;-22.87928333;66.6
103;19900107_210157;2.2;-43.16005;-22.89785;260
117;19900107_210307;15.8;-43.16171667;-22.90175;95.8
107;19900107_210313;6.1;-43.1074;-22.92281667;120.8
106;19900107_210407;11.6;-43.10286667;-23.00306667;314.5
103;19900107_210631;1.9;-43.16015;-22.89786667;259.1
112;19900107_210642;0.2;-43.14636667;-22.87928333;63.3
117;19900107_210643;16.3;-43.16116667;-22.90183333;101.4
107;19900107_210946;6.3;-43.10713333;-22.92298333;122.6
117;19900107_211112;16.2;-43.16076667;-22.90191667;105
112;19900108_030853;0.2;-43.14638333;-22.87926667;63.2
103;19900108_044213;1.7;-43.16023333;-22.8979;254.8
117;19900108_044454;16.6;-43.16021667;-22.90208333;108.6
101;19900108_061423;0;-43.16013333;-22.8786;168
104;19900108_061504;0.1;-43.14901667;-22.88996667;54.1
106;19900108_061544;11.6;-43.1038;-23.00228333;312.5
117;19900108_061706;16.4;-43.15975;-22.90223333;112.7
103;19900108_061819;1.6;-43.1603;-22.89791667;250
112;19900108_061829;0.2;-43.14638333;-22.87926667;63.6
117;19900108_061901;16.9;-43.15928333;-22.90243333;117.6
107;19900108_061911;6.4;-43.10658333;-22.9233;121.5
106;19900108_062043;11.5;-43.1042;-23.00191667;310.9
117;19900108_073320;17;-43.15891667;-22.90261667;119
112;19900108_073354;0.2;-43.14636667;-22.87926667;67.3
103;19900108_073618;1.4;-43.16036667;-22.89795;245.1
102;19900108_073854;0;-43.17403333;-22.86266667;217.5
106;19900108_074018;11.4;-43.10456667;-23.00158333;312
117;19900108_074136;17.3;-43.1584;-22.9029;121.4
112;19900108_075723;0.2;-43.14633333;-22.87926667;73.3
103;19900108_075832;1.3;-43.16041667;-22.898;240.4
117;19900108_090947;17.5;-43.15796667;-22.90316667;123.5
106;19900108_091332;11.4;-43.10501667;-23.00118333;315.6
117;19900108_091437;17.2;-43.15753333;-22.90345;126.4
112;19900108_091614;0.2;-43.14631667;-22.87926667;90.5
103;19900108_091623;1.2;-43.16046667;-22.89803333;240
117;19900108_091722;17;-43.1572;-22.90368333;126.6
107;19900108_091724;6;-43.10583333;-22.9238;129.8
103;19900108_092113;1.1;-43.16051667;-22.89806667;236
117;19900108_092136;17.2;-43.15671667;-22.90403333;129
112;19900108_092236;0.2;-43.1463;-22.87926667;111.9
107;19900108_093532;6.3;-43.10558333;-22.924;132.7
117;19900108_093632;17.1;-43.15638333;-22.9043;132
106;19900108_093632;11.5;-43.10578333;-23.00046667;303.5
112;19900108_100922;0.3;-43.14628333;-22.87928333;128.3
103;19900108_105038;1.1;-43.16056667;-22.89811667;228.8
117;19900108_105118;16.9;-43.15595;-22.90468333;133.9
107;19900108_105249;6;-43.10536667;-22.92418333;129.7
106;19900108_105312;11.2;-43.10615;-23.00008333;314
108;19900108_105357;0;-43.1305;-22.86316667;283.6
117;19900108_105437;17.1;-43.15558333;-22.90501667;135
103;19900108_105537;1;-43.16058333;-22.89815;224.2
112;19900108_105609;0.3;-43.14628333;-22.8793;143.5
117;19900108_105712;17.6;-43.15521667;-22.90536667;136
106;19900108_105926;11.3;-43.10655;-22.9997;320.4
117;19900108_113600;17.4;-43.15491667;-22.90566667;137.9
112;19900108_113807;0.4;-43.14626667;-22.87931667;153.7
103;19900108_114053;0.9;-43.16063333;-22.89818333;221.4
107;19900108_172155;6.1;-43.10488333;-22.92451667;126.6
106;19900108_172255;11.2;-43.10693333;-22.9994;320.5
117;19900108_172354;17.7;-43.1545;-22.90606667;135.3
112;19900108_172542;0.4;-43.14626667;-22.87935;162
103;19900108_172602;0.9;-43.16065;-22.89821667;219.6
117;19900108_172632;17.9;-43.15411667;-22.9064;133.1
106;19900108_172729;11.3;-43.1074;-22.999;313.8
112;19900108_190804;0.5;-43.14626667;-22.87938333;168.5
103;19900108_190811;0.8;-43.16068333;-22.89825;219.7
107;19900108_190854;6.3;-43.10438333;-22.92486667;125.9
117;19900108_190857;17.7;-43.1534;-22.90701667;134.8
106;19900108_190913;11;-43.10781667;-22.99863333;312.8
103;19900108_200916;0.8;-43.1607;-22.89825;233.7
117;19900108_200927;17.9;-43.15296667;-22.90741667;135
112;19900108_200943;0.6;-43.14626667;-22.87941667;172.3
107;19900108_201053;6.2;-43.1041;-22.92505;126.1
106;19900108_201107;11.3;-43.10825;-22.99821667;314.2
105;19900108_201212;0;-43.1698;-22.91731667;118.6
112;19900108_201446;0.7;-43.14626667;-22.87945;174.4
103;19900108_201527;1;-43.16075;-22.89821667;283.5
117;19900108_201646;17.8;-43.1522;-22.90813333;133.8
107;19900108_203542;6.4;-43.10383333;-22.92523333;128.7
106;19900108_203609;11.2;-43.10861667;-22.9979;313.6
117;19900108_203754;18;-43.15183333;-22.9085;135.5
103;19900108_203909;1.2;-43.16081667;-22.8982;285.2
112;19900108_203921;0.8;-43.14626667;-22.8795;178.1
107;19900108_204002;6.3;-43.10358333;-22.92543333;130.4
117;19900108_204003;17.8;-43.15145;-22.90886667;137.4
106;19900108_204024;11.4;-43.10906667;-22.99751667;307.3
117;19900108_204144;18.2;-43.15113333;-22.90916667;136.4
112;19900108_204221;0.9;-43.14626667;-22.87953333;181.5
103;19900108_204244;1.5;-43.16088333;-22.89818333;280.5
107;19900108_204308;6.2;-43.10336667;-22.9256;129.9
106;19900108_204322;11.1;-43.1094;-22.99718333;311.6
117;19900108_204332;18.4;-43.1507;-22.9096;134.7
112;19900108_204429;1;-43.14626667;-22.87958333;185.2
103;19900108_204438;1.7;-43.16096667;-22.89816667;281.5
117;19900108_204532;18.2;-43.15031667;-22.90996667;135.5
116;19900108_204612;11;-43.16633333;-22.889;88.9
107;19900108_204613;5.5;-43.1132;-22.92053333;116.8
116;19900108_204721;11.1;-43.16616667;-22.889;88.8
107;19900108_204741;5.3;-43.1131;-22.92058333;116.2
110;19900108_204820;1.3;-43.10763333;-23.027;32
108;19900108_204902;0;-43.13046667;-22.86316667;283.6
